ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,Year,Latitude,Longitude,Location
13563104,JH387113,2024-08-13 22:20:00,009XX W 32ND ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,1,0,913,9,11.0,60.0,15,2024,41.836416021,-87.649486828,"(41.836416021, -87.649486828)"
11598474,JC155650,2019-02-15 06:00:00,090XX S LAFLIN ST,0820,THEFT,$500 AND UNDER,STREET,0,0,2222,22,21.0,73.0,06,2019,41.729431442,-87.660444506,"(41.729431442, -87.660444506)"
13326077,JH101487,2023-12-30 15:00:00,001XX N SEELEY AVE,0610,BURGLARY,FORCIBLE ENTRY,CONSTRUCTION SITE,0,0,1223,12,27.0,28.0,05,2023,41.884177138,-87.677261992,"(41.884177138, -87.677261992)"
12598943,JF120557,2022-01-21 21:45:00,025XX W PETERSON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,0,2413,24,40.0,2.0,14,2022,41.990477802,-87.692919422,"(41.990477802, -87.692919422)"
12515373,JE413149,2021-10-17 18:30:00,078XX S CARPENTER ST,051A,ASSAULT,AGGRAVATED - HANDGUN,SIDEWALK,0,1,612,6,17.0,71.0,04A,2021,41.751917861,-87.650135245,"(41.751917861, -87.650135245)"
13319534,JG555211,2023-12-26 12:00:00,015XX E 55TH ST,1156,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,BANK,0,0,234,2,5.0,41.0,11,2023,41.795191528,-87.588157998,"(41.795191528, -87.588157998)"
12355564,JE218031,2021-05-02 19:25:00,010XX W MONTROSE AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,0,1,1913,19,46.0,3.0,26,2021,41.961760892,-87.655828955,"(41.961760892, -87.655828955)"
11835321,JC441698,2019-09-20 00:00:00,004XX N CLARK ST,0870,THEFT,POCKET-PICKING,BAR OR TAVERN,0,0,1831,18,42.0,8.0,06,2019,41.889751946,-87.631072891,"(41.889751946, -87.631072891)"
11818176,JC420462,2019-08-26 16:00:00,065XX S CHAMPLAIN AVE,1544,SEX OFFENSE,SEXUAL EXPLOITATION OF A CHILD,RESIDENCE,0,0,321,3,20.0,42.0,17,2019,41.775851642,-87.609476835,"(41.775851642, -87.609476835)"
12179857,JD383627,2020-09-29 19:50:00,016XX W HOWARD ST,1812,NARCOTICS,POSSESS - CANNABIS MORE THAN 30 GRAMS,STREET,1,0,2422,24,49.0,1.0,18,2020,42.019380292,-87.672230728,"(42.019380292, -87.672230728)"
13342062,JH119606,2024-01-18 13:44:00,009XX N RIDGEWAY AVE,0560,ASSAULT,SIMPLE,APARTMENT,0,1,1112,11,27.0,23.0,08A,2024,41.897948253,-87.720056102,"(41.897948253, -87.720056102)"
12416102,JE291725,2021-07-02 18:15:00,0000X E ROOSEVELT RD,0860,THEFT,RETAIL THEFT,CONVENIENCE STORE,0,0,123,1,4.0,32.0,06,2021,41.867414944,-87.627231186,"(41.867414944, -87.627231186)"
12250072,JD464228,2020-12-20 03:00:00,031XX W CHICAGO AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,STREET,0,0,1221,12,27.0,23.0,15,2020,41.895558372,-87.705897593,"(41.895558372, -87.705897593)"
12108482,JD300373,2020-07-16 22:30:00,122XX S THROOP ST,0820,THEFT,$500 AND UNDER,STREET,0,0,524,5,34.0,53.0,06,2020,41.671556077,-87.653880899,"(41.671556077, -87.653880899)"
12655750,JF189888,2022-03-29 01:55:00,032XX W HURON ST,0820,THEFT,$500 AND UNDER,RESIDENCE,0,1,1121,11,27.0,23.0,06,2022,41.893716329,-87.707285604,"(41.893716329, -87.707285604)"
11984788,JD156359,2020-02-16 20:00:00,075XX S RHODES AVE,0890,THEFT,FROM BUILDING,APARTMENT,0,0,624,6,6.0,69.0,06,2020,41.757737992,-87.611450667,"(41.757737992, -87.611450667)"
13115464,JG310780,2023-06-22 06:40:00,020XX W AUGUSTA BLVD,0325,ROBBERY,VEHICULAR HIJACKING,STREET,0,0,1212,12,36.0,24.0,03,2023,41.89953997,-87.677843074,"(41.89953997, -87.677843074)"
13074579,JG262450,2023-05-16 04:11:00,055XX W WAVELAND AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE - GARAGE,0,0,1633,16,30.0,15.0,05,2023,41.947712773,-87.766095141,"(41.947712773, -87.766095141)"
12810562,JF376293,2022-08-26 18:00:00,080XX S BLACKSTONE AVE,0810,THEFT,OVER $500,RESIDENCE,0,0,411,4,8.0,45.0,06,2022,41.749088236,-87.588280988,"(41.749088236, -87.588280988)"
11641501,JC207771,2019-04-01 12:00:00,008XX N MILWAUKEE AVE,0890,THEFT,FROM BUILDING,OTHER,0,0,1213,12,27.0,24.0,06,2019,41.896442307,-87.655722728,"(41.896442307, -87.655722728)"
12618270,JF144764,2022-02-15 03:42:00,027XX S KEELER AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,SIDEWALK,0,0,1031,10,22.0,30.0,15,2022,41.841397213,-87.729338054,"(41.841397213, -87.729338054)"
12825050,JF393667,2022-09-06 19:00:00,045XX S WOODLAWN AVE,0810,THEFT,OVER $500,RESIDENCE,0,0,222,2,4.0,39.0,06,2022,41.812679515,-87.596894807,"(41.812679515, -87.596894807)"
12890692,JF471936,2022-11-12 11:00:00,073XX S BLACKSTONE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,0,1,324,3,8.0,43.0,08B,2022,41.762165954,-87.588455936,"(41.762165954, -87.588455936)"
11743288,JC331382,2019-07-02 09:56:00,063XX N NAGLE AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,0,0,1611,16,41.0,10.0,06,2019,41.996043193,-87.787488548,"(41.996043193, -87.787488548)"
12270205,JE113585,2021-01-11 07:30:00,066XX S MINERVA AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,0,0,321,3,5.0,42.0,11,2021,41.774591375,-87.597283027,"(41.774591375, -87.597283027)"
13569165,JH394075,2024-08-19 12:45:00,024XX W CHICAGO AVE,0810,THEFT,OVER $500,CTA BUS,0,0,1212,12,36.0,24.0,06,2024,41.895733305,-87.687457479,"(41.895733305, -87.687457479)"
12651777,JF185123,2022-03-21 17:00:00,036XX W 79TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,0,0,834,8,18.0,70.0,14,2022,41.749583769,-87.712763094,"(41.749583769, -87.712763094)"
13561077,JH384577,2024-08-11 23:31:00,081XX S ELIZABETH ST,0520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,RESIDENCE,0,1,613,6,17.0,71.0,04A,2024,41.746347338,-87.654837174,"(41.746347338, -87.654837174)"
12436900,JE317973,2021-07-29 00:20:00,006XX W 103RD ST,051A,ASSAULT,AGGRAVATED - HANDGUN,SIDEWALK,1,0,2232,22,9.0,73.0,04A,2021,41.706969624,-87.638840966,"(41.706969624, -87.638840966)"
12461667,JE348178,2021-08-24 10:56:00,021XX W ARTHUR AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,0,0,2412,24,50.0,2.0,14,2021,41.999640998,-87.684185678,"(41.999640998, -87.684185678)"
13592133,JH422231,2024-09-09 20:19:00,002XX E HURON ST,1330,CRIMINAL TRESPASS,TO LAND,HOSPITAL BUILDING / GROUNDS,1,0,1834,18,2.0,8.0,26,2024,41.895003278,-87.62152816,"(41.895003278, -87.62152816)"
12761594,JF318100,2022-07-15 01:53:00,0000X W TERMINAL ST,0520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,AIRPORT TERMINAL UPPER LEVEL - NON-SECURE AREA,1,0,1655,16,41.0,76.0,04A,2022,41.974861952,-87.890372151,"(41.974861952, -87.890372151)"
11665072,JC236215,2019-04-20 15:30:00,115XX S LOWE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,0,0,524,5,34.0,53.0,14,2019,41.684725439,-87.638611628,"(41.684725439, -87.638611628)"
12294077,JE142276,2021-02-15 11:45:00,076XX S SANGAMON ST,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,0,0,621,6,17.0,71.0,04A,2021,41.755312384,-87.647801313,"(41.755312384, -87.647801313)"
12639496,JF170573,2022-03-11 14:50:00,016XX N PARKSIDE AVE,0460,BATTERY,SIMPLE,STREET,0,0,2531,25,29.0,25.0,08B,2022,41.909820984,-87.766754024,"(41.909820984, -87.766754024)"
12722349,JF270599,2022-06-06 19:00:00,067XX S GREEN ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE,0,0,723,7,6.0,68.0,07,2022,41.771628951,-87.645790993,"(41.771628951, -87.645790993)"
11665148,JC236181,2019-04-24 01:00:00,036XX W CULLOM AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,0,1,1723,17,35.0,16.0,06,2019,41.95924155,-87.71870768,"(41.95924155, -87.71870768)"
12351850,JE213235,2021-04-28 18:08:00,055XX S RACINE AVE,1020,ARSON,BY FIRE,RESIDENCE,0,1,713,7,16.0,67.0,09,2021,41.793258435,-87.654852388,"(41.793258435, -87.654852388)"
13511699,JH320749,2024-06-25 12:00:00,017XX N KOSTNER AVE,0560,ASSAULT,SIMPLE,DEPARTMENT STORE,0,0,2533,25,36.0,23.0,08A,2024,41.912149595,-87.736181,"(41.912149595, -87.736181)"
12767486,JF325259,2022-07-20 19:30:00,009XX W BELMONT AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0,0,1933,19,44.0,6.0,07,2022,41.939937649,-87.652366118,"(41.939937649, -87.652366118)"
12122568,JD316989,2020-08-01 01:00:00,010XX W ADDISON ST,1310,CRIMINAL DAMAGE,TO PROPERTY,PARKING LOT / GARAGE (NON RESIDENTIAL),0,0,1924,19,44.0,6.0,14,2020,41.947227653,-87.655380005,"(41.947227653, -87.655380005)"
